	PLAYER_ID	PLAYER_NAME	TEAM_ID	TEAM_ABBREVIATION	AGE	NICKNAME	FGM	FGA	FG_PCT	FGM	FGA	FG_PCT	FGM	FGA	FG_PCT	FGM	FGA	FG_PCT	FGM	FGA	FG_PCT	FGM	FGA	FG_PCT	FGM	FGA	FG_PCT	FGM	FGA	FG_PCT	FGM	FGA	FG_PCT
99	1628591	Craig Sword	1610612764	WAS	28.0	Craig	1.0	1.0	1.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.5	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
100	1626156	D'Angelo Russell	1610612750	MIN	26.0	D'Angelo	1.6	2.6	0.619	0.5	1.3	0.39	0.6	1.2	0.462	0.7	1.8	0.404	1.0	2.6	0.38	1.8	5.5	0.333	0.0	0.1	0.167	0.0	0.0	0.0	0.0	0.1	0.0
101	201571	D.J. Augustin	1610612747	LAL	34.0	D.J.	0.4	0.7	0.526	0.1	0.2	0.4	0.0	0.0	0.0	0.0	0.1	0.143	0.5	0.9	0.5	0.8	2.1	0.383	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
102	1628391	D.J. Wilson	1610612761	TOR	26.0	D.J.	1.5	1.5	1.0	0.3	0.7	0.5	0.7	1.0	0.667	0.3	0.3	1.0	0.3	0.5	0.5	0.0	0.3	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
103	1629610	DaQuan Jeffries	1610612763	MEM	24.0	DaQuan	0.5	0.5	1.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.3	0.0	0.0	0.0	0.0	0.0	0.0	0.0				0.0	0.0	0.0
104	1630227	Daishen Nix	1610612745	HOU	20.0	Daishen	0.8	1.3	0.581	0.1	0.4	0.222	0.0	0.0	0.0	0.0	0.1	0.0	0.0	0.3	0.167	0.3	0.8	0.316	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.1	0.0
105	1629751	Dakota Mathias	1610612763	MEM	26.0	Dakota	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.2	0.6	0.333	0.3	0.8	0.333	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
106	1630625	Dalano Banton	1610612761	TOR	22.0	Dalano	0.8	1.4	0.589	0.1	0.4	0.208	0.1	0.3	0.25	0.1	0.3	0.4	0.1	0.3	0.313	0.1	0.6	0.229	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.0
107	1627745	Damian Jones	1610612758	SAC	27.0	Damian	2.4	2.9	0.8	0.2	0.5	0.414	0.1	0.2	0.417	0.3	0.5	0.556	0.1	0.3	0.235	0.1	0.3	0.467	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
108	203081	Damian Lillard	1610612757	POR	31.0	Damian	2.8	5.2	0.543	0.2	0.8	0.273	0.4	1.1	0.406	0.7	1.3	0.538	0.9	2.2	0.385	2.2	6.6	0.34	0.4	1.7	0.213	0.0	0.2	0.0	0.0	0.0	0.0
109	1627814	Damion Lee	1610612744	GSW	29.0	Damion	1.1	1.4	0.8	0.2	0.6	0.316	0.2	0.5	0.375	0.1	0.3	0.273	0.5	1.6	0.304	0.6	1.5	0.371	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
110	1628422	Damyean Dotson	1610612752	NYK	28.0	Damyean	0.5	0.5	1.0	0.0	0.5	0.0	0.5	0.5	1.0	0.0	0.0	0.0	0.0	0.5	0.0	0.0	0.0	0.0	0.0	0.0	0.0				0.0	0.0	0.0
111	1629655	Daniel Gafford	1610612764	WAS	23.0	Daniel	3.8	5.0	0.754	0.1	0.5	0.265	0.0	0.1	0.333	0.0	0.1	0.125	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
112	1630187	Daniel Oturu	1610612761	TOR	22.0	Daniel	1.0	1.3	0.75	0.0	0.5	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.3	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
113	1628464	Daniel Theis	1610612738	BOS	30.0	Daniel	2.0	2.7	0.746	0.2	0.5	0.478	0.1	0.4	0.316	0.2	0.3	0.5	0.3	1.0	0.298	0.4	1.3	0.311	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
114	201568	Danilo Gallinari	1610612737	ATL	33.0	Danilo	0.8	1.3	0.651	0.2	0.6	0.395	0.5	1.1	0.446	0.4	0.9	0.435	0.8	1.9	0.398	1.1	3.0	0.368	0.0	0.1	0.4	0.0	0.0	0.0	0.0	0.0	0.5
115	201980	Danny Green	1610612755	PHI	35.0	Danny	0.3	0.5	0.586	0.0	0.1	0.125	0.0	0.1	0.4	0.0	0.1	0.5	1.0	2.6	0.396	0.6	1.7	0.358	0.0	0.1	0.333	0.0	0.0	0.0	0.0	0.0	0.0
116	1627863	Danuel House Jr.	1610612762	UTA	29.0	Danuel	0.7	1.2	0.549	0.0	0.3	0.154	0.0	0.2	0.25	0.1	0.2	0.571	0.7	1.7	0.397	0.4	1.0	0.341	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
117	1629647	Darius Bazley	1610612760	OKC	22.0	Darius	2.4	4.3	0.561	0.3	1.0	0.333	0.1	0.1	0.667	0.0	0.1	0.125	0.5	1.5	0.311	0.7	2.4	0.291	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
118	1629636	Darius Garland	1610612739	CLE	22.0	Darius	2.4	4.3	0.564	1.1	2.3	0.474	1.0	2.0	0.489	0.9	1.6	0.518	0.6	1.9	0.341	1.6	4.3	0.378	0.4	0.8	0.5	0.0	0.2	0.0	0.0	0.0	0.333
119	201954	Darren Collison	1610612747	LAL	34.0	Darren	0.7	0.7	1.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.5	0.0	0.0	1.3	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
120	1630561	David Duke Jr.	1610612751	BKN	22.0	David	1.3	2.6	0.483	0.0	0.3	0.0	0.0	0.2	0.0	0.1	0.1	0.667	0.3	1.2	0.259	0.1	0.6	0.182	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
121	1630525	David Johnson	1610612761	TOR	21.0	David	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0				0.0	0.0	0.0	0.0	1.0	0.0									
122	1628021	David Nwaba	1610612745	HOU	29.0	David	1.4	2.3	0.602	0.1	0.3	0.25	0.0	0.1	0.333	0.0	0.0	0.0	0.1	0.4	0.3	0.2	0.6	0.321	0.0	0.1	0.0	0.0	0.0	0.0	0.0	0.0	0.0
123	1630558	Davion Mitchell	1610612758	SAC	23.0	Davion	1.9	3.1	0.604	0.2	0.7	0.315	0.3	1.0	0.361	0.7	1.8	0.417	0.6	1.6	0.344	0.9	2.9	0.317	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.1	0.0
124	202722	Davis Bertans	1610612742	DAL	29.0	Davis	0.3	0.5	0.567	0.0	0.1	0.286	0.0	0.1	0.0	0.0	0.1	0.667	0.5	1.2	0.448	0.8	2.7	0.289	0.2	0.5	0.357	0.0	0.0	0.0	0.0	0.0	0.0
125	1628432	Davon Reed	1610612743	DEN	27.0	Davon	0.4	0.7	0.576	0.1	0.2	0.556	0.2	0.3	0.636	0.3	0.4	0.588	0.4	0.9	0.425	0.5	1.1	0.469	0.0	0.0	0.0	0.0	0.2	0.0	0.0	0.0	0.0
126	1630549	Day'Ron Sharpe	1610612751	BKN	20.0	Day'Ron	2.6	4.0	0.65	0.1	0.6	0.188	0.0	0.1	0.5	0.0	0.0	0.0	0.1	0.1	0.5	0.0	0.1	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
127	1628368	De'Aaron Fox	1610612758	SAC	24.0	De'Aaron	3.5	5.5	0.635	1.5	3.2	0.462	1.3	2.9	0.439	1.0	2.2	0.469	0.7	1.9	0.363	0.8	2.8	0.285	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
128	1629631	De'Andre Hunter	1610612737	ATL	24.0	De'Andre	1.8	3.1	0.574	0.6	1.3	0.448	0.5	1.4	0.373	0.4	0.9	0.449	0.9	2.4	0.365	0.7	1.8	0.372	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
129	1629001	De'Anthony Melton	1610612763	MEM	24.0	De'Anthony	1.1	2.1	0.532	0.4	1.0	0.378	0.2	0.5	0.359	0.1	0.4	0.313	0.8	1.8	0.431	1.2	3.5	0.341	0.0	0.1	0.667	0.0	0.0	0.0	0.0	0.0	0.0
130	201599	DeAndre Jordan	1610612755	PHI	33.0	DeAndre	1.9	2.8	0.687	0.0	0.1	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
131	1627761	DeAndre' Bembry	1610612749	MIL	27.0	DeAndre'	1.8	2.9	0.627	0.1	0.4	0.364	0.0	0.0	0.0	0.0	0.0	0.0	0.2	0.5	0.462	0.1	0.2	0.273	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
132	1630610	DeJon Jarreau	1610612754	IND	24.0	DeJon	0.0	0.0	0.0				0.0	0.0	0.0							0.0	0.0	0.0									
133	201942	DeMar DeRozan	1610612741	CHI	32.0	DeMar	2.6	4.1	0.629	1.3	2.4	0.516	2.4	4.7	0.511	2.8	5.8	0.481	0.8	2.2	0.367	0.3	0.8	0.403	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.1	0.0
134	202326	DeMarcus Cousins	1610612743	DEN	31.0	DeMarcus	2.1	3.4	0.607	0.2	0.6	0.37	0.0	0.1	0.2	0.0	0.1	0.4	0.1	0.4	0.222	0.7	2.2	0.311	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
135	1629731	Dean Wade	1610612739	CLE	25.0	Dean	0.7	1.0	0.72	0.1	0.1	0.6	0.1	0.3	0.286	0.1	0.1	0.75	0.4	1.3	0.323	0.6	1.5	0.405	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
136	1629028	Deandre Ayton	1610612756	PHX	23.0	Deandre	4.1	5.6	0.737	1.9	3.2	0.586	1.1	1.9	0.559	0.4	1.0	0.448	0.0	0.0	0.0	0.1	0.3	0.368	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
137	1629686	Deividas Sirvydis	1610612765	DET	22.0	Deividas	0.0	1.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.3	0.0	0.3	2.0	0.167	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
138	1627749	Dejounte Murray	1610612759	SAS	25.0	Dejounte	3.1	5.2	0.596	1.1	2.5	0.431	1.6	3.5	0.471	1.2	2.7	0.44	0.5	1.5	0.327	0.9	2.9	0.323	0.0	0.0	1.0	0.0	0.0	0.0	0.0	0.0	0.0
139	1626153	Delon Wright	1610612737	ATL	30.0	Delon	0.8	1.2	0.617	0.2	0.5	0.333	0.0	0.2	0.25	0.0	0.1	0.6	0.3	0.7	0.385	0.3	0.9	0.394	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
140	1630166	Deni Avdija	1610612764	WAS	21.0	Deni	1.5	2.6	0.584	0.3	0.8	0.4	0.1	0.2	0.438	0.1	0.2	0.4	0.4	1.2	0.316	0.7	2.1	0.326	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
141	203471	Dennis Schroder	1610612745	HOU	28.0	Dennis	1.9	3.1	0.601	0.5	1.4	0.356	0.4	1.1	0.347	0.7	1.5	0.444	0.5	1.3	0.383	1.0	2.9	0.337	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
142	1628372	Dennis Smith Jr.	1610612757	POR	24.0	Dennis	1.5	2.9	0.529	0.1	0.6	0.238	0.1	0.5	0.25	0.2	0.5	0.438	0.1	0.4	0.357	0.1	0.4	0.188	0.0	0.0	0.0	0.0	0.1	0.0	0.0	0.0	0.0
143	1627756	Denzel Valentine	1610612762	UTA	28.0	Denzel	0.1	0.2	0.6	0.1	0.2	0.4	0.1	0.4	0.143	0.0	0.1	0.0	0.5	1.0	0.455	0.4	1.0	0.364	0.1	0.3	0.333	0.0	0.0	0.0	0.0	0.0	0.0
144	202324	Derrick Favors	1610612760	OKC	30.0	Derrick	1.2	1.8	0.657	0.3	0.6	0.455	0.5	0.9	0.6	0.4	0.9	0.378	0.1	0.4	0.118	0.0	0.0	1.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
145	1627884	Derrick Jones Jr.	1610612741	CHI	25.0	Derrick	1.6	2.4	0.656	0.1	0.2	0.3	0.0	0.0	1.0	0.0	0.0	0.0	0.4	1.0	0.396	0.0	0.3	0.143	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
146	201565	Derrick Rose	1610612752	NYK	33.0	Derrick	2.0	3.5	0.56	0.8	1.5	0.513	0.2	0.7	0.278	0.3	1.2	0.267	0.7	1.7	0.442	0.7	2.0	0.365	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
147	1628476	Derrick Walton Jr.	1610612765	DET	27.0	Derrick	0.7	1.3	0.5	0.0	1.0	0.0	0.0	0.3	0.0	0.3	1.7	0.2	0.7	1.3	0.5	0.3	3.0	0.111	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
148	1628401	Derrick White	1610612738	BOS	27.0	Derrick	1.7	2.8	0.599	0.6	1.4	0.452	0.6	1.1	0.5	0.1	0.5	0.257	0.4	1.5	0.273	1.1	3.5	0.328	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
149	1630217	Desmond Bane	1610612763	MEM	24.0	Desmond	1.8	3.0	0.608	0.5	1.5	0.354	0.6	1.3	0.43	0.6	1.4	0.413	1.1	2.7	0.404	2.1	4.4	0.463	0.0	0.1	0.333	0.0	0.0	0.0	0.0	0.0	0.0
150	1626164	Devin Booker	1610612756	PHX	25.0	Devin	2.2	3.4	0.644	1.0	2.2	0.433	1.7	3.8	0.447	1.8	3.7	0.488	1.2	2.7	0.459	1.8	4.9	0.366	0.1	0.2	0.333	0.0	0.0	0.0	0.0	0.0	0.0
151	1629962	Devin Cannady	1610612753	ORL	26.0	Devin	0.0	0.4	0.0	0.0	0.4	0.0	0.0	0.2	0.0	0.0	0.4	0.0	1.4	3.2	0.438	1.6	4.2	0.381	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
152	1630170	Devin Vassell	1610612759	SAS	21.0	Devin	1.1	1.8	0.592	0.5	0.9	0.492	0.6	1.4	0.423	0.5	1.2	0.44	0.8	2.4	0.341	1.1	3.0	0.379	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
153	1629653	Devon Dotson	1610612741	CHI	22.0	Devon	0.9	1.1	0.818	0.0	0.0	0.0	0.0	0.2	0.0	0.0	0.1	0.0	0.0	0.3	0.0	0.2	0.5	0.333	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
154	1629719	Devontae Cacok	1610612759	SAS	25.0	Devontae	0.7	1.1	0.647	0.6	0.8	0.727	0.2	0.3	0.667	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
155	1628984	Devonte' Graham	1610612740	NOP	27.0	Devonte'	0.6	1.2	0.545	0.1	0.5	0.306	0.2	0.5	0.395	0.3	0.9	0.357	0.8	2.2	0.348	1.8	5.3	0.337	0.0	0.1	0.286	0.0	0.0	0.0	0.0	0.1	0.2
156	203473	Dewayne Dedmon	1610612748	MIA	32.0	Dewayne	1.8	2.6	0.674	0.2	0.5	0.417	0.1	0.2	0.563	0.0	0.2	0.077	0.1	0.2	0.462	0.2	0.5	0.441	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
157	1629712	Didi Louzada	1610612757	POR	22.0	Didi	0.1	0.4	0.25	0.0	0.3	0.0	0.0	0.3	0.0	0.1	0.1	1.0	0.8	1.4	0.545	0.5	1.6	0.308	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
158	1628415	Dillon Brooks	1610612763	MEM	26.0	Dillon	2.8	4.8	0.591	0.9	2.4	0.372	1.1	2.7	0.407	0.6	1.4	0.432	0.7	2.0	0.365	0.9	3.0	0.309	0.0	0.1	0.0	0.0	0.0	0.0	0.0	0.1	0.0
159	1627734	Domantas Sabonis	1610612758	SAC	26.0	Domantas	5.6	7.9	0.708	0.6	1.5	0.4	0.2	0.4	0.423	0.1	0.6	0.222	0.1	0.6	0.225	0.5	1.5	0.356	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
160	1628378	Donovan Mitchell	1610612762	UTA	25.0	Donovan	3.0	4.9	0.61	1.3	2.8	0.458	0.8	1.5	0.515	0.5	1.0	0.486	1.0	2.9	0.347	2.5	6.8	0.372	0.2	0.7	0.237	0.0	0.1	0.333	0.0	0.0	0.0
161	1628978	Donte DiVincenzo	1610612758	SAC	25.0	Donte	0.8	1.7	0.438	0.2	0.6	0.28	0.0	0.1	0.167	0.1	0.3	0.308	0.7	1.7	0.443	1.0	3.4	0.299	0.0	0.1	0.0	0.0	0.0	0.0	0.0	0.0	0.0
162	1627827	Dorian Finney-Smith	1610612742	DAL	29.0	Dorian	1.7	2.5	0.673	0.1	0.4	0.3	0.1	0.2	0.533	0.0	0.1	0.125	1.3	3.0	0.427	0.9	2.4	0.364	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
163	203926	Doug McDermott	1610612759	SAS	30.0	Doug	1.4	2.4	0.593	0.3	0.9	0.311	0.2	0.5	0.417	0.2	0.3	0.6	0.9	1.8	0.5	1.3	3.3	0.381	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
164	203110	Draymond Green	1610612744	GSW	32.0	Draymond	2.0	2.9	0.702	0.4	1.0	0.426	0.1	0.3	0.333	0.0	0.2	0.25	0.1	0.5	0.261	0.2	0.7	0.344	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.1	0.0
165	1629234	Drew Eubanks	1610612757	POR	25.0	Drew	2.0	3.0	0.67	0.7	1.3	0.533	0.3	0.5	0.667	0.1	0.1	0.5	0.0	0.2	0.167	0.1	0.2	0.235	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
166	1630613	Duane Washington Jr.	1610612754	IND	22.0	Duane	1.2	2.3	0.518	0.3	0.9	0.325	0.2	0.7	0.323	0.2	0.4	0.429	0.9	2.0	0.441	0.9	2.6	0.325	0.0	0.0	1.0	0.0	0.1	0.0	0.0	0.1	0.0
167	1629130	Duncan Robinson	1610612748	MIA	28.0	Duncan	0.5	0.8	0.642	0.1	0.2	0.353	0.1	0.1	0.625	0.0	0.1	0.333	1.1	2.6	0.409	1.9	5.2	0.361	0.0	0.1	0.0	0.0	0.0	0.0	0.0	0.0	0.0
168	2730	Dwight Howard	1610612747	LAL	36.0	Dwight	2.0	3.0	0.672	0.1	0.3	0.313	0.0	0.1	0.25	0.0	0.0	0.0	0.0	0.1	0.286	0.1	0.2	0.545	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
169	203939	Dwight Powell	1610612742	DAL	30.0	Dwight	3.0	3.9	0.759	0.1	0.3	0.28	0.0	0.1	0.333	0.0	0.1	0.25	0.1	0.2	0.389	0.1	0.2	0.3	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
170	1629685	Dylan Windler	1610612739	CLE	25.0	Dylan	0.3	0.5	0.565	0.1	0.1	0.75	0.0	0.0	0.0	0.0	0.0	0.0	0.4	0.9	0.378	0.1	0.6	0.194	0.0	0.1	0.5	0.0	0.0	0.0	0.0	0.0	0.0
171	202334	Ed Davis	1610612739	CLE	33.0	Ed	0.3	0.5	0.692	0.1	0.1	0.667	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
172	203901	Elfrid Payton	1610612756	PHX	28.0	Elfrid	0.7	1.6	0.44	0.5	1.2	0.386	0.1	0.3	0.333	0.1	0.2	0.375	0.0	0.2	0.182	0.0	0.2	0.25	0.0	0.0	0.0	0.0	0.1	0.0	0.0	0.0	0.0
173	1630190	Elijah Hughes	1610612757	POR	24.0	Elijah	0.3	0.5	0.706	0.1	0.3	0.5	0.1	0.4	0.25	0.1	0.4	0.2	0.2	1.2	0.2	0.5	1.5	0.327	0.0	0.0	0.0	0.0	0.1	0.0	0.0	0.1	0.0
174	1629150	Emanuel Terry	1610612756	PHX	25.0	Emanuel	0.0	1.7	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0							0.0	0.0	0.0
175	1626144	Emmanuel Mudiay	1610612758	SAC	26.0	Emmanuel	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0							0.0	0.0	0.0
176	202683	Enes Freedom	1610612738	BOS	30.0	Enes	1.1	2.1	0.533	0.2	0.3	0.455	0.1	0.1	0.5	0.1	0.1	1.0	0.0	0.0	1.0	0.0	0.1	0.25	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
177	202339	Eric Bledsoe	1610612757	POR	32.0	Eric	1.5	2.7	0.572	0.5	1.0	0.463	0.3	0.8	0.439	0.3	1.0	0.333	0.2	0.9	0.255	0.8	2.3	0.328	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
178	201569	Eric Gordon	1610612745	HOU	33.0	Eric	2.0	3.2	0.614	0.4	1.1	0.397	0.1	0.2	0.364	0.0	0.1	0.0	0.3	0.6	0.472	1.8	4.5	0.4	0.2	0.2	0.636	0.0	0.0	0.0	0.0	0.0	0.0
179	1629672	Eric Paschall	1610612762	UTA	25.0	Eric	1.1	1.7	0.622	0.2	0.3	0.474	0.0	0.2	0.25	0.0	0.0	1.0	0.5	1.3	0.4	0.2	0.6	0.333	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.1	0.0
180	1630647	Eugene Omoruyi	1610612742	DAL	25.0	Eugene	0.3	0.3	1.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.7	0.0	0.0	0.3	0.0	0.5	0.5	1.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
181	203095	Evan Fournier	1610612752	NYK	29.0	Evan	0.7	1.4	0.509	0.4	1.0	0.432	0.4	0.9	0.452	0.2	0.4	0.467	1.7	4.0	0.432	1.6	4.3	0.362	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
182	1630596	Evan Mobley	1610612739	CLE	21.0	Evan	3.8	5.5	0.697	0.9	2.6	0.341	0.7	1.4	0.46	0.4	1.0	0.379	0.2	0.8	0.269	0.2	0.7	0.216	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
183	1630267	Facundo Campazzo	1610612743	DEN	31.0	Facundo	0.6	1.0	0.545	0.1	0.3	0.35	0.0	0.2	0.182	0.1	0.1	0.6	0.3	1.1	0.299	0.6	1.8	0.342	0.0	0.1	0.0	0.0	0.1	0.0	0.0	0.2	0.0
184	1630624	Feron Hunt	1610612752	NYK	22.0	Feron	0.0	1.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0				0.0	0.0	0.0			
185	1628402	Frank Jackson	1610612765	DET	24.0	Frank	1.2	2.2	0.556	0.4	0.8	0.475	0.3	0.5	0.615	0.1	0.4	0.368	0.8	1.9	0.412	0.8	3.3	0.26	0.0	0.2	0.0	0.0	0.0	0.0	0.0	0.0	0.0
186	1626163	Frank Kaminsky	1610612756	PHX	29.0	Frank	2.2	3.8	0.588	0.9	1.3	0.667	0.4	0.5	0.75	0.0	0.0	0.0	0.0	0.3	0.0	0.6	1.4	0.385	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
187	1628373	Frank Ntilikina	1610612742	DAL	23.0	Frank	0.3	0.6	0.472	0.2	0.5	0.4	0.1	0.4	0.368	0.2	0.4	0.526	0.4	1.2	0.338	0.4	1.0	0.404	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.1	0.0
188	1630532	Franz Wagner	1610612753	ORL	20.0	Franz	3.4	5.9	0.583	0.9	2.4	0.401	0.2	0.5	0.368	0.1	0.2	0.25	0.5	1.3	0.4	0.7	2.3	0.318	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
189	1627832	Fred VanVleet	1610612761	TOR	28.0	Fred	1.2	2.4	0.506	0.4	1.1	0.329	0.4	1.1	0.371	0.8	1.8	0.466	1.2	2.8	0.439	2.6	7.1	0.37	0.2	0.6	0.281	0.0	0.1	0.0	0.0	0.1	0.0
190	1630273	Freddie Gillespie	1610612753	ORL	25.0	Freddie	0.2	0.9	0.25	0.6	1.1	0.5	0.2	0.3	0.667	0.0	0.0	0.0	0.0	0.1	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
191	1627788	Furkan Korkmaz	1610612755	PHI	24.0	Furkan	1.0	1.6	0.639	0.3	0.8	0.36	0.2	0.3	0.524	0.1	0.3	0.227	0.3	1.3	0.253	0.9	2.7	0.315	0.0	0.1	0.333	0.0	0.0	0.0	0.0	0.0	0.0
192	1629216	Gabe Vincent	1610612748	MIA	26.0	Gabe	0.7	1.3	0.551	0.2	0.4	0.455	0.3	0.5	0.571	0.2	0.5	0.394	0.7	1.7	0.398	1.2	3.2	0.36	0.0	0.1	0.25	0.0	0.0	0.0	0.0	0.1	0.0
193	1628221	Gabe York	1610612754	IND	28.0	Gabe	0.0	0.0	0.0	0.5	0.5	1.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.5	0.0	0.5	1.5	0.333	0.0	0.0	0.0				0.0	0.0	0.0
194	1630466	Gabriel Deck	1610612760	OKC	27.0	Gabriel	0.6	0.9	0.667	0.0	0.0	0.0	0.3	0.3	1.0	0.0	0.2	0.0	0.3	0.7	0.5	0.0	0.2	0.0				0.0	0.0	0.0	0.0	0.0	0.0
195	1630994	Gabriel Lundberg	1610612756	PHX	27.0	Gabriel	0.0	0.8	0.0	0.0	0.3	0.0	0.0	0.0	0.0	0.7	1.3	0.5	0.0	1.0	0.0	1.0	2.0	0.5	0.0	0.5	0.0	0.0	0.0	0.0	0.0	0.0	0.0
196	202066	Garrett Temple	1610612740	NOP	36.0	Garrett	0.6	1.1	0.603	0.1	0.2	0.455	0.1	0.3	0.278	0.0	0.2	0.167	0.6	1.9	0.309	0.5	1.4	0.333	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
197	1629726	Garrison Mathews	1610612745	HOU	25.0	Garrison	0.6	0.9	0.683	0.0	0.1	0.286	0.0	0.1	0.25	0.0	0.0	0.5	0.6	1.9	0.314	1.4	3.7	0.388	0.1	0.5	0.292	0.0	0.0	0.0	0.0	0.0	0.0
198	1629109	Gary Clark	1610612740	NOP	27.0	Gary	0.1	0.3	0.182	0.1	0.2	0.5	0.0	0.0	0.0	0.0	0.0	0.0	0.6	1.3	0.478	0.2	0.6	0.25	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
